review_id,user_id,business_id,stars,date
BPyKRJWUZKKvGOs-AiKxTg,srGIcf7XJqvbzw8p2ynLTw,O3JyUZS0wzsApHJ1h10Ndg,5.0,2018-09-16 01:22:05
8gVCEcwm4FNJz_KQZA3AhA,0g4om-vl7c8l9Y_ufOjAxA,hUX1yAimviBIhb21D_KtcQ,2.0,2018-05-20 14:49:13
Q_ktTyIjpYWj4Xt9btFSHA,Kl8Ei6zu8lsXKJ0tffXPWw,Ra8od8K10JLzvBcPBAFM4Q,4.0,2017-09-10 01:40:10
LNiYnw0AoA6Fg_0W6xwT4Q,RSRXb4hrSEkiIEKoUOp86w,ahcB5_-ZcrtHT1QqcA8Ipg,5.0,2018-01-10 14:06:18
c6VJ7eQk7luKftFhb25xBQ,GAq5N-pCzYbhrB4DgoXOtA,ICqgjbOpBD9SUtE5PQC9sA,5.0,2017-05-27 23:35:34
OrLh85q5bGkQCIhC9klr-g,8fxxJPPVP0pkD_E_9dKuHw,Fok0BLJP0OMxbbl3l6QmZA,5.0,2017-03-28 13:39:21
A61vFgkrSgE7xExhpfANTQ,Lv6oo-Szc3KQUafQtemXmQ,oQ5CPRt0R3AzFvcjNOqB1w,4.0,2017-03-27 19:43:25
AFrD9Kc0CYig-NoUsOs6eQ,SRizy1yh8_C2Kcx-eBY9Sw,33JlrWf0kmHd2VzW58Wp0g,5.0,2017-12-04 16:31:53
gM3T4oL57C8dWus_P8qGjQ,Qf8vF0q5lWwpIoIPmSxPIw,TV81bpCQ6p6o4Hau5hk-zw,5.0,2018-04-16 15:05:56
A5O53E7CnoKtiRNvDGCpTQ,dFA7C1lCg-FZvn15Q8nZYg,TDKBPcViJQDMrdUm6a9XZA,5.0,2017-08-09 02:06:09
aDMwSlmBkMJ9QAj8WVOFZA,wYlael7ejt4I3vjaXmpGnA,nX2105_S9lUhB5rbhC2n2w,4.0,2018-06-27 13:28:16
3RQpkNCPVqKJpNDp0vhj3Q,BR3_NVHl2SZ5toptCemZag,cBp1fn2LXpSHe4VbTXLYEw,5.0,2018-07-09 01:09:46
48VbcTQoCjiMU1xLjxjFOw,GAq5N-pCzYbhrB4DgoXOtA,UakVMT3xrpbFB2pHdxPjnw,5.0,2018-06-20 21:29:46
w4IxoySDBQoH73aw1vHs9Q,aNl2gZaetNEw5M8Ed_xSqg,jQBPO3rYkNwIaOdQS5ktgQ,5.0,2018-03-04 17:50:24
fCU_HjGhF2CEWLHCuRYFQg,QLDS6VixZlORKsK6SSnSlw,WQ832PDnsDshhbQFm83ISg,4.0,2017-05-14 02:40:40
cP9_avbOSPK_yhabiNOkwQ,H1B3oUh2K1hKWoMX0T_d5A,jW4a3W9-UkFxpglHvo_Kqg,3.0,2018-08-25 02:22:52
-XbJzxXzPC4UgqSE90qfGg,sa-XLExA_xHR73dHb6utWg,zun6IVJa7wYe3wAPqWnPGw,5.0,2017-12-04 00:14:50
n69tX7B8weddEdv-f1PW9g,ZpjLNH8JFSIyLJauDmWMvQ,J-ciDDEdIHMcChGIyKZnOg,1.0,2018-03-05 00:46:49
RgVhehgsRrBpIhXTfVajTw,qjuaM8Cab0nwJ-zaOnzqgQ,KPI0trKirkXDT8oroNfq3g,5.0,2018-04-16 18:07:23
_IfS_QSdMZcB8-LfcKj3cw,lU9v6r4bo6nh1i5z4Z-BDg,F8yozE3NWnImNApHO347gQ,5.0,2018-04-16 02:24:30
MPAgonWaf3oiZZvJXCN02Q,EcySB4Ywi9oEzKyIZWcUYw,Z42GbJnnbVMTSBCERfoPtw,3.0,2018-06-27 17:52:53
HMKp7VRzUX1IBbg8-jhPlg,Ys4QMXlm9wvZIyHIZz2XcA,UX3eq0WsVva-cqlVrzyzFg,3.0,2017-06-29 16:41:54
UkH_hFps5_7bjGwepyws4A,x2H0YDr0nVzgiMLjeAjZRQ,kQRB8RNwd7cEMcURTS-I7A,3.0,2017-04-21 16:27:10
aW1RZwj-eWmjiQaf-iAZjw,ig0NAzZ9J_6cF0gChtvJuA,lS1dmSXpAtQqT04eRm9kiA,5.0,2018-05-10 06:48:23
sp8T_J94O30ITNnZEI-pdQ,Cmfe49LsNcU_MIN2cBd8og,bMIVLkX6-0U2NVPaVwt94A,5.0,2018-01-22 00:11:05
XPPlwb0NO1Ev1ANHIqB_lA,7UN0GtEVQ3qkw9runiTDpA,oQ5CPRt0R3AzFvcjNOqB1w,5.0,2017-02-11 03:23:17
AuvbpN3BC1JUD3oGKXg77w,Eise1Jd9B6wSyxyx6CM1eA,rOsC1rDpIxvNoHxEvNFjeA,4.0,2017-03-28 04:07:26
UKGFFaGJfBtyYpTsVVZvDw,CIumyRfXx4rvf10uxnVPqw,sr-5EY6bmp4jINhea06MjA,5.0,2017-05-27 14:16:22
vmnTZ2WaKwcA_Se-Mjbzyw,BLlHm1qhIq5VZJ6L8y5g3w,vzG8THG9K2lDu-Ah6vFAVA,4.0,2018-03-25 13:57:24
UQP7sOH6NsVhaWsT2KVMQA,kYNAdzk9ofmaZYmTciYxCA,1l5AyvTM4ZTeOVuFxadizA,4.0,2017-11-08 03:26:33
7fxYCobG9N6YcwtYTAmfnQ,CsTxh6khEHzUQkRBOIQy9w,yS-A-mNVlFf5kbaC028KJw,5.0,2017-07-29 12:39:56
gzWjBymUtH_LySRZnId20Q,nG5xB2FSqiDPzNn20aVSow,QLUUaTj034zYVWiVl9tNvA,5.0,2017-01-04 21:39:17
IpG10MZ6jwORVFq-AyschQ,AUI-wWC12oaeQja9BiGwRQ,USekrAG0-4tJUs9V2gBBOQ,3.0,2018-04-29 13:46:59
VszjxWZkunUvBfXTiXf1Gg,ik0UUieUX38rPg24heeVgw,uO39--k_hrCFgZh-Bl8m8A,4.0,2017-08-08 18:47:04
kZ16kEThTVeVO_bn3aw3Gw,1M1jjVB8k9rzZ5XY5rayrA,Q-prSTdggNlxAEFV88BZOw,5.0,2017-09-10 17:40:57
X1lh_IkhyTB6Zwqdk53Tbg,TG3KMNNJVDGHB_nA3MpkMw,0a8t_Th0jtWUMmtq0q2dqA,4.0,2018-05-29 17:53:48
4iVwNMGEbbgPdJcKXnRoSQ,PuBYdwGSTzkCTu0Zjm8rUQ,cm0bhBDPM3bjBefmEXa3BQ,3.0,2017-01-16 18:10:19
qCFl49RC-0mWV1piNAIVtg,jVUkHsrQZsgq1xXpTLWoMQ,pym7c6ZFEtmoH16xN2ApBg,4.0,2017-10-02 22:59:29
rbtEo5MW6sW92sSBPnmKJQ,sxsHfVBO43iiyYUaVZstuw,VN2CJfXX6ooJt-Nc3vKt9g,3.0,2017-04-09 02:11:02
Rzj33Ite6CeeYzdK9XjlEA,IFa11o38HIk9nsA-0qy5Pg,diwwt5QBU3-Thig9SVlsOA,5.0,2018-06-19 19:57:18
epX3Qo2rJylGHtLJiBqPDg,QYZM8lgZn2HL_OWYAn7E1A,GBTPC53ZrG1ZBY3DT8Mbcw,4.0,2018-05-10 00:38:59
rsYYHl3M8fEZ4EJ_HUQmaQ,33Qk0olMuRkTMRcuUB5D0A,LnZvGYbqozanOSevcftnrw,4.0,2017-02-12 16:14:32
-8xDKxESTqhAAiRTwPrfzA,Hbt9ZXjbvDdjhToWS8Idhw,rVfe1LHo55A2fworkm_jVw,5.0,2018-01-22 22:05:01
Xj_73n3dmX2Ew3lr6wxJGg,QaQBjpn3LnZp_4VfHm8VTQ,m2gjRN7GHMpdwUkvquA_rw,5.0,2018-04-16 17:56:57
-1prJIiQJXv_USq83i0s9A,-RSW2tZMqa-SLrP-Uu0SLg,HIP3cUb0T8-0W8ZNmcMUvw,5.0,2017-03-28 19:42:25
-o7JFUhvJSgHy2Ajt-_cGg,M66nakzSK154_MWlwMaNjQ,9gObo5ltOMo6UgsaXaHPWA,4.0,2017-07-30 02:38:29
ub3qbbCM1N9SUFm1rOKqEw,DlPdzXcsdU1VeXi3Wk3PIw,xGUAa3xa8KsmbolC3XboQg,5.0,2017-06-18 22:52:37
ivD_g9_CeloorhxeiUIJqw,ZvmZM7LBzaYbpznpHlTANA,KP5OncF2jhT7_J1phHPPww,3.0,2018-07-18 14:55:29
c_HnFX937OjhaV8NAuiahg,1CBylrAKwx4rHV8B3t5BXQ,rViAhfKLKmwbhTKROM9m0w,4.0,2018-08-05 16:32:26
mrxrodCHXkWaUiT9ejbpog,1m0k2JD4ufBckD-p7jFjSg,3y61A28PQDZ4weeeTRfIlA,5.0,2017-12-06 04:00:56
_Rrs6F45tEm7nNp0K4QeVA,uM9OD-grlkb-MF3be1JQMw,K_L_w0Hv47TLlpNJ2R14zA,5.0,2017-01-05 19:07:10
ga3Ehtu88yTkvOEDbFFcUQ,I1Ae__vww9Yeixqxs7T-jg,eFvzHawVJofxSnD7TgbZtg,4.0,2017-08-30 16:15:27
rcYQ7KnmOdG5KF8XkWFPHA,JNTHN9MKeTnEp2xcpLr-7g,W4ZEKkva9HpAdZG88juwyQ,5.0,2017-07-19 12:44:57
tZB7dKU2oxiQUHKkl8dvJQ,RYeYkmDi6oJKp476Ij61sA,jQBPO3rYkNwIaOdQS5ktgQ,5.0,2017-07-19 02:36:29
sji96bw6s-EnN_YMwGD64A,c5hMQkMqFG7dFxfSHnYx_w,M5rj-zpkCHcGXTxBbcrDXQ,4.0,2018-01-13 19:26:44
WDHOFY236KqqetBYQ2fhBw,4xTH0oDXZKKT2V8S2FJo-g,jmwasbZfgj3honf79qKsnA,5.0,2017-12-06 18:32:38
-R_F6dGcYAJOGeSyv9OAfA,S1invg1YU9XViqShKVbU9Q,cm0bhBDPM3bjBefmEXa3BQ,5.0,2017-06-09 16:28:38
wejPqBsOa_bnqhcg1w4pFA,-KlzLTrMDK5bKOyPepUS6Q,JLixvCikc5JYGcnvaqHoJg,4.0,2017-10-03 23:39:45
BRxzq4UaBMQsliWP91d54w,4_IJKLhoyof73pvRal4Exw,6z0vp2VdMqutVhKuPu-jvw,4.0,2017-09-10 04:26:30
rGT4sfbdVovLEhmz_LYqsQ,djepZefzGNWczTtJwYQlnw,kQRB8RNwd7cEMcURTS-I7A,5.0,2017-09-10 23:53:04
NQx4ecW2IVf0Ob3j8SJbPQ,M5HoGdy-mNOV7EHhxB9P9A,FYw5uf26ry8-MuPKD10z0Q,5.0,2017-10-13 17:55:38
3wGWIjEXqhDhBUHSRKNz0g,D8CF2H3DYtNJlzR0IITMHQ,ugNplY4SZqIfP417oUxahQ,4.0,2017-05-27 17:53:37
omzYpoNyBNoFoWUBefPMeA,lWDKL5_0Y2cfmMp12BA1CQ,WDXC3W5lDt2pK2qvw6ds3Q,4.0,2017-11-19 00:20:59
qvRnIL0RccOkNqGwvqORzQ,P-T8Mqp5Hk9u6tmqRWuiJw,jQBPO3rYkNwIaOdQS5ktgQ,4.0,2017-04-08 22:53:39
fDP-OuSrnoRPYmAAYDAjdg,rIFGa8Sf7DBqeu1Dyp0o4w,eaDZlSuVS0EY67Ke6pRP6Q,4.0,2018-08-24 18:47:30
OwcpJq_6rK-UMxxjf1-3Jw,PbGvkCiAh54gAIaXiAbsDg,ZiQiMlvgk19GrEEkN9kyRA,5.0,2017-12-17 18:13:26
fXzi6jRy5GcJizI_vlWoxQ,XCotpO_HfYwlYsY6L_d8lA,IjtKwA7njLjTvZr0nFSLeA,3.0,2018-03-17 18:46:26
KiJ5K-ON-xgBtDFyUxZH2Q,ts3PXAL80WgUNlsVGOkR4Q,US2-dEVvnOdde7Syi18TTw,2.0,2017-12-03 20:18:52
SwEd4p4gAWHV_oysX9Iy2Q,X1IWFgjoHp5pTXeo0j1C2g,D73evJ9PZKxO3E5TaThe3w,3.0,2018-08-06 00:07:08
ymcDyiHHv78k3UWINJpGWw,7iH9xwMMefVzHrEb6eI44g,7pTSUbvuKYowZfN0bGSy8w,5.0,2017-07-30 17:02:16
A5pUvpbk3M42jkciujRk0A,ILtZ5osZQYrvqqpk0liQWQ,1LVMlrAQeqLgiwFu06kFfw,5.0,2017-03-17 15:42:49
2GuFFljZhcZHXPGT53nBWg,osM4Ssqj-w-JTXGVe7TTuA,EtKSTHV5Qx_Q7Aur9o4kQQ,4.0,2017-06-08 02:43:45
sRUTKGO1r2BZEYi2Az7WNg,INtcPcdjW578-MUJux47KQ,Swjkmg5qAHT6hwXQRWQoHQ,5.0,2018-08-15 21:37:27
TOkJbbTETpCaJ_CP4OkU6A,xEW-7mV1xCE2e7a4FSoLpg,Fe9WDVsrEM9H0X_aFDuYVA,5.0,2018-06-09 23:59:16
H8KNnL6HvOabgN3LosoZvg,4a7y9WOKYJmx5Hk_aUhmgg,dNR-b-CsrFGYhMo9zLMrCw,4.0,2017-11-08 05:06:17
Loi6nXrrafNkqkD5CrjMlg,P5epGKBA_7fWu_An-3E1cw,3y61A28PQDZ4weeeTRfIlA,5.0,2018-03-16 21:44:34
OeC0VJTA2WBCPkecydS3cw,WkgCWyS469STMQOnr5SprA,pVHbXwsqLxNzAx9rdwy2EA,4.0,2018-03-25 14:18:21
09MBfncTHKgSu23VU7iQiw,NXhQYXChIvzLbFlFCCj99w,yeHLiKNp0hyR-ig4M6us-w,3.0,2017-08-31 01:13:59
T9iJ0DHk4fXRcKdZgMrZoA,vllVQIeSNXi5d635sgFJeQ,Zh8X1au_crT9jBs2LlPb2Q,4.0,2017-07-21 00:07:22
2kBDeEdsHCLqAHi-IDj3Iw,ucWr9oSF_opERb5yBFsWZQ,Sh5x88Ty9NGgMvLoIKxAiQ,5.0,2018-09-03 22:40:03
mPd5nxKAT5fc2FAaA2FeOQ,ZOI4OqoXu2yrJJMRxPcALg,ugNplY4SZqIfP417oUxahQ,4.0,2017-09-10 19:51:10
UuvWYpnUajA3hQTet6XYFg,gNTDu5n7sBjeifn8dZ7AvA,5FDt7sy-70y4_37Dh2qcbw,5.0,2017-05-15 00:20:52
ExgPNDjoOJtmHupKmg0BUQ,imx2T3WqwYDUHocI4kiJ6g,wHiPhPVuGnngEieDBMG00g,4.0,2017-07-20 16:29:46
NOAIrs_QCv_rRFREFteiIQ,F5kUo3aLu3B70WWZOxTjKw,3yI-7C8JzbG-ZaSqAGHMAQ,5.0,2017-06-19 01:55:00
QzxjPjGzxlvwf2lGioQVUg,ZTOfBJEdzT4BFv-wS_6pWQ,HMQ1HMB6r__ol7tSaiNvfg,5.0,2017-09-11 04:45:14
bO8AGLTMFqRBUANTjnIdVQ,m_N7bksVqUaD6eIoYXXkCA,9V0LMtO1riRw9-pUuG4NFg,5.0,2018-06-20 15:56:47
2r6ExyMnkunqO5IE-fEP8Q,166UbOJrdphNsTReO5g_8Q,sr-5EY6bmp4jINhea06MjA,4.0,2018-03-25 20:56:39
UpXqkYV9-gi-xbfyHIPwxQ,54FlcBEOjZvoQtmOayW8Mw,vzG8THG9K2lDu-Ah6vFAVA,5.0,2017-12-03 03:26:20
o7U0aQ2BnPr3gxFlhrBaXg,UCglwob9nCGBz6SZzbXixQ,gEJ3a8-m6VB827e6GHromw,4.0,2017-10-25 13:42:14
206P4hkXSh5u6QGfLeoMaw,QckYAVat5OrY3bw3PJlmtQ,Fe9WDVsrEM9H0X_aFDuYVA,3.0,2018-04-29 02:36:55
Uj9B9QN76ZzWo5Zu91vmRw,_z4C5RZ1vE7ysAjYxK_trQ,pSmOH4a3HNNpYM82J5ycLA,3.0,2017-08-31 14:29:33
oAULpE91J_SIpW3cqVhISQ,VgG6g562fCKk3t9M1YcEYg,4FhRbipPKfjk9absHHrfaA,5.0,2017-12-18 18:00:41
CIEkn5XorlOqvp2I8Vof2g,g_hf-xkYOiZ475D_DoPg-A,lGbI4ub1FaTRh51GqmbXeA,3.0,2017-08-31 04:54:06
PgtEFLO6Ke49pkKuxiKacQ,OKDrmxU_wA9USKtSjWDSlA,9V0LMtO1riRw9-pUuG4NFg,3.0,2018-03-04 16:42:54
F10wQdcqOJUBNr1snVUORQ,NJOxhEyDhFQGBeCN-UrjAw,L3QX19EWlkS-clS68Boydg,5.0,2017-02-10 18:04:37
2PrndMkM64ZDr5uNNDr5og,JsXhBw6MntzTJjH_Ue5udw,BWPokhrYnWdfxdaUaM6l9Q,5.0,2018-03-24 19:49:14
A-JHlEtJ6mWsqo-ma3oSjQ,oWQvvQjPs2TT6V6Uuk72iQ,ahcB5_-ZcrtHT1QqcA8Ipg,5.0,2018-02-02 22:26:27
YexUyJCPZYbX_z9gArRCsA,xttYXDJT9JokoiSTpirmjQ,3y61A28PQDZ4weeeTRfIlA,5.0,2017-09-21 19:27:42
S6r5V-KKFJF-I4zrJdeKuQ,4EK74VqAL3Nq7VxsXZUMog,9svAtGS29ILNTN0eYdi3UQ,3.0,2018-07-09 09:04:16
OOqT3w3OzlNZsBaetKUSDQ,uREPOHsyEIfYW-q0rTymSQ,W4ZEKkva9HpAdZG88juwyQ,5.0,2017-09-12 01:16:58
XRSDUjKqF7_G6kqRqU03gw,hKBQ-PFlcB-t5FK3HUxoyQ,RgAUDZXDJYwz7BI6u9aP5w,4.0,2017-05-27 22:19:33
BV71RqRY_Q0k9X3T5rqUFg,C2B5PcCA9TwxwjR6JjZMug,8uF-bhJFgT4Tn6DTb27viA,5.0,2018-08-05 22:43:34
R0vJowodrHSSCRdKX0qVOg,EkjijPK-owDqdxzZ7WjjHw,3yI-7C8JzbG-ZaSqAGHMAQ,4.0,2018-04-05 16:39:00
Ler75EAnVdUtgTbXi4Mykg,AUX8lphqZY4T6NXr2hrCLA,WbA5ud4InNWkizW7HE5kRQ,4.0,2017-01-16 01:15:17
FGCStdKgfbN1uY0zHPJDDA,kqhR7c4ZhWhnkhXNHlt6tA,gGyqnAlpFrka_qzpO7j4lQ,5.0,2018-06-28 01:23:09
ql4PKj-91ZIz3KBpN31P5Q,IAO1HA4PrdgwljqeL7pa8w,1ddqdY_piKp-abaZ-bGRSA,5.0,2017-09-10 20:34:00
WAvxHF_w_iJFLWX3rjkClg,AI_uriPhTIq-3z1ax4MUjA,sr-5EY6bmp4jINhea06MjA,4.0,2018-09-27 14:16:54
JdJlagOtb7oqL_e4CJ11Ng,n1OrzdUywZXcvrRa7bfQag,LRBfRUbmFdD6x5df8ErqqA,5.0,2017-12-04 19:06:14
Kj3GW3l2Z6iNEYwk3Q9UuA,CfhZK7v0LmX0S0C736-HqA,zun6IVJa7wYe3wAPqWnPGw,5.0,2017-10-27 23:54:16
5ZwoDCxGQA8peexD4pmIAg,tbe8gKvLz1z217LKIdmr7A,71U7MxQEhwitJOm4CQpRwQ,5.0,2017-08-31 03:42:34
OVQOGKSKwyqLtTV3zAPQWw,JaqcCU3nxReTW2cBLHounA,t0XZeA0MP0P66QyLQn_NUw,4.0,2017-08-30 03:42:02
jWIgCHBrKB93lwHcEw-GDQ,N7s3Vdp4gwxUgJl2nQ4ekQ,pSmOH4a3HNNpYM82J5ycLA,3.0,2017-05-27 22:23:06
HEYP1yaOXynhws3TDI3FdA,Kt90G5hY7GE_wTR2IabZVA,2KIDQyTh-HzLxOUEDqtDBg,5.0,2018-05-09 22:18:09
PSu5WMvwUVSRXIuJXH53CA,fEbR5qslwITcWIOqQd-uMg,0AQJ-QTu7GtxaP4SoD07yA,2.0,2017-06-18 17:45:00
xGyijT0lhY4U9RUlTQmouQ,CicdT9j8JIpa1FjcMqYONg,iSJlDpeYlhUYLGpkVwolMA,5.0,2018-06-20 12:03:00
QWK_yRFic1mUtDiTHjKB1Q,Kp-p_FxKVj5me_kEhFQwSw,2KIDQyTh-HzLxOUEDqtDBg,5.0,2017-07-09 16:40:22
fypldlr7BSyKpwBPOVEREA,fSfegMflm7DHSXUHBOmz5A,3lBooCffgkW7tVSG5kILBA,4.0,2017-10-04 19:52:22
mFqeCgS1fph6zWIYQTUI5Q,ltOFSQdqXg8t21Q8aS6l8A,oVfTDLW0bg4VMXlSI-tpTA,5.0,2018-09-05 17:23:43
XSCAeG5MeNUHDWMD3XrmNQ,kbFzYCzq9WkmitCXkxsWEw,WLLmkBjtN8mr2vWTU8aaCQ,5.0,2017-07-19 18:38:57
k7z36hXDaExzDZB7t87drA,UqTvUrtM9VZfcnjMyvfZxA,eaDZlSuVS0EY67Ke6pRP6Q,3.0,2017-05-02 17:03:33
fqeDdeTL6lbp-0EpuBDl9w,aGrxI-2OlP6ziBje_k7TCQ,OuJ9rEv3NbMOSndjQyqtGw,5.0,2018-06-27 15:38:18
CQoSDidf_PrlacSYCgy51w,3SZ3-7Tk4GNo4UyI2ENE2g,dChRGpit9fM_kZK5pafNyA,5.0,2018-06-11 16:50:36
sNTcbf-FBAhSXplwfA5HBg,ZRYAIWkACxCzN16opiUQ3Q,k0AO8X3VzWe_F4lkMb0eSg,5.0,2017-07-30 18:14:33
3bc-LH9uyHueFduf2pPVuw,V4BfRcKK-YIYi56JomKQVQ,69MquJNC3BpgOZvHtutZ-w,5.0,2017-08-30 04:07:21
WQK6PuiObAH896cDhBI6aA,XwAEnsBVxh5kHP63HWwZxA,AWnzFqIrlkLAKTc46_zmEg,3.0,2017-03-05 23:32:21
qR8JucjPaoo2nWOtW-Nqsg,gVzan-ALI1w1jGrUceaofg,llYsxQ0IuKh0HXULlqu6fw,3.0,2017-03-17 21:29:03
IvIJZoeWEAJylAn5NqeT3A,ipz5Yrcur-TZ9w4qPQKmew,-OIUunijjcq_ZzyyQhPPFQ,5.0,2017-08-18 12:58:30
vTLj9GYSr3hyXngBTGsQug,Gjaiq5Kxi_Io1QrXktvRpg,4puDEkq0E27Nrq5nQiVqzg,5.0,2018-06-27 19:00:57
HsJvhyAEKfWz6KASPf7jYg,Asz8ISAKP4Aka8Ro8iP9Uw,dTvffuPtnhOSwSNuKP7BxA,4.0,2017-03-07 07:49:18
hVGYlpUcCarD3P6gZYtbvg,nG5xB2FSqiDPzNn20aVSow,196CWwMAtAcA21jYiMyRzg,3.0,2017-01-05 02:56:27
E1R2kx8pvzXxkbGKDKPhKA,0wwUjJ9Ix34x-vVrQ5xYIg,UyD7FJamt_pw1V4d00lwjA,4.0,2018-02-03 11:23:54
l8vH5nLbwmHw6PQe5zFxeg,13fe0Qw5ALvS9pcpwkDntA,P8QLcGZZOPgl9w_3ARBKiQ,3.0,2017-02-20 12:16:44
5mt2JuMnJf24tp4jnuyaVA,UgiaA3ngsm8OVSq2AWLnJg,9gObo5ltOMo6UgsaXaHPWA,5.0,2017-09-10 12:33:51
KO3W1hshIgsV_df09Ici3A,HHXpYloKnNPZQpyECfKx4g,M0r9lUn2gLFYgIwIfG8-bQ,4.0,2018-01-01 04:10:09
pPvXnK2ilJGYRFItnU6Edg,c8v3Fgh8UU2B5JqhF48JBA,W8Z4rXYkmZlEVSaxIVjyvg,5.0,2017-06-09 22:54:43
fYOY7ImlR-Atv1eIUKjB1Q,dsxSzqM2yeBKBprUFn0-Kg,yNlR9wTzd6Hg7It9fQrhdg,3.0,2017-06-07 19:11:27
TFsS9zOmhWWwNGp5iXVcww,tw_RakTj3Y8DgJBoYa5qgg,fa6InRseC0Uxnt5d90E3LQ,4.0,2018-06-11 00:02:38
Oc8qf4mEkEx5lPilW8jj2w,KcOhw80Vm8faRDr8yaj7AQ,kGl2zBnLWTUBQLFkd0u_FQ,5.0,2017-09-21 19:55:17
oFyMDbiX1lFQOb1GwdeNyg,3T-sEkytvMLFs03LDqWGUA,_rkjLrft2ZgHcLBLF9amXw,3.0,2017-08-18 17:55:23
ztmGkjeY6dp46ajA9Y6xAg,C2B5PcCA9TwxwjR6JjZMug,vN6v8m4DO45Z4pp8yxxF_w,5.0,2018-08-05 22:36:13
uV6VxMaw9_IERJn4ZWzZUA,OuwqHBcLCoQoFF1Oi7oJtQ,yeHLiKNp0hyR-ig4M6us-w,5.0,2017-10-04 14:55:12
wkIhb4iE2uFQD-xdNTgxHA,3tS4en9ZM3m5RLt6t_f5rQ,p7UGlPkE3Gagm9Mq7aHfYg,4.0,2018-04-29 04:07:33
E90eHPX2aksDeSWSa-eg2A,ttvRIPLpKfMfpnpTBWgtew,iIJDIIUVmcvFUZrgnj983g,5.0,2017-01-29 20:06:38
PipP0EqErTQCWkf2ZKKwZQ,hgg9R8djw7NIWhOqi6VWSg,TfcpJBiFNnDaochnmp4M2Q,4.0,2017-12-18 00:40:43
DmVV3t6onGhMLwgr3BzEdQ,HNBRS66Jd3YYSd__tYwCGg,EP2jFD3aGoSBCWb7irY5-w,3.0,2017-05-03 19:04:57
Brhr0DzOA_GAEDbuzOjxfQ,ES12kMOR5fdoEnSXvxE0qw,PY9GRfzr4nTZeINf346QOw,4.0,2018-04-17 02:56:01
g3pLqLOxJDP-57gqkVciPA,BbMWvdd-56P6YZhMvo4Ysg,a0_wSrpAqg_eHnNej273Sw,4.0,2018-06-10 19:23:47
WPsvGkGbIww_13pq0fiTMA,7RuSAc-Mslk4aizXXJpQTg,4_W5pstoN1166TGjjPOrMg,4.0,2017-03-28 19:37:02
fgNSD9ZQQV5cBEny5lWKgA,CtLL-l2vr17SG2ers8k1CA,B03ajYBGDkZrIDB9lRTwUg,4.0,2017-05-27 20:27:41
rrKtj3BsEY2OA_gfASbTig,6eZTdeviMciOi2xT1Ox64Q,nRKndeZLQ3eDL10UMwS2rQ,5.0,2018-08-16 00:19:02
cX6aD49v2Eatm1WGO8tM8g,tmsHu3v6Ot6emPzHxBgsrw,o7cD_sDA-Evj3Oh0zeH9nQ,3.0,2017-11-08 16:04:35
kklcanPkajbreSekBhYUBQ,9Gq8PiZ3pbys7np0lpgSbg,GJnYFvk9kbM182bKMFSAvg,5.0,2017-10-13 16:34:53
Y_4nnvZ7Dq2mrESHjI8NGg,JMBYTlfX7TK2fs5iK9z3vA,lj-E32x9_FA7GmUrBGBEWg,4.0,2017-05-28 18:00:05
M15a7XBmp-AjwkaqD_B3Ow,MgIas0VxXJlUsagsYzEzeg,V378VWx4D8BstWNRFwDULg,5.0,2017-05-16 00:11:19
GcSJ6DSLLgCClDWye3zprg,40SHsUCXAnsFInqxJ3Unjg,E-4t5Hoon6aVFTWDPz26fQ,4.0,2018-06-29 01:42:31
VRO178GEmQ19Zs9L9UnyqA,rdLQEZAMJNfphqH0_CxEhw,ln2TenkFOODYi7AOX9we1Q,3.0,2018-01-10 21:47:47
j2n7A4lemVPIlSa5DvUYXg,375zEYUUn2_I0XgFddyEWQ,3C9l3PNoadQ9U2JEb-Qtpg,5.0,2017-12-31 02:53:03
YopQyy2xauLRpZuStdADiQ,Cswp_SiQujYuVJllvLV0cw,Edg22x3CZkIv0GUib2oEFA,4.0,2017-07-30 03:38:10
waWa0dNoAR-kreXw_FQDhg,G5nBrEuXyVMYPwD9cVtN4g,M2ZrrqseHE5xssUrOL0Gtg,5.0,2017-07-30 02:07:28
Hyi1TLFX8HapMFimwN2Ojw,7XcAPvcI5z1WaDX6h7kNqg,thCbLZ69suCvVNr4gPQU1Q,5.0,2017-04-21 17:54:28
_W8Fj7mnYj7sUIsPvtH_Fg,k8XYJH8a7VjL4sM_jahXSg,BWITd9JUXP3gSi1z3Y-z8g,5.0,2018-04-06 00:34:50
zkJ0nvPJ9625tcv2xynfiQ,yH4lGyg73D6oxSf4EDx8RQ,jLDwSeoQ_kDQwhnUJQO2yw,5.0,2018-05-30 13:51:40
vvCLFOvoiDUUAHOWvD0ZWQ,3kUR-8HS_O_aY8OZ5baRnA,BVXb9Ed_wxPR9Av0NNs_6A,5.0,2018-03-17 16:38:57
rjdjaO9p8XmycxprYACJjg,Bt_34fajdck7l0MnD2rmAQ,kQRB8RNwd7cEMcURTS-I7A,4.0,2017-03-29 19:27:35
4hbYLhRWVSk1CE-6O0Edkg,xTppLFW__vFjDwLm0Wd2ZQ,W8Z4rXYkmZlEVSaxIVjyvg,4.0,2018-07-18 21:32:19
BjKbGTAKDvCfsTH9pB5L7Q,eNJrY9YgiEk6Zl6x5-2mTA,8eDkw7CE0NKqMknPIu26fw,5.0,2017-10-25 21:46:45
